-0.048379738	0.05351456	0.037483446	-0.0037854225	-0.0039356346	0.067135505	-0.035090853	0.00074404245	-0.08042223	-0.13260646	0.010457538	0.07272329	0.043033667	0.028146766	-0.043653935	0.008240339
-0.007531915	0.1280509	-0.05037613	-0.12543102	0.1622705	0.10696575	-0.12667479	-0.080349974	-0.19703054	-0.12747978	0.09932285	0.094795436	0.06889544	0.014455672	-0.08743568	0.005331746
0.05266099	0.16895609	-0.13020675	-0.15314825	0.19849856	0.22921291	-0.23221654	-0.17572607	-0.19546206	-0.22975825	0.15665674	0.18237184	0.11009908	0.07547578	-0.1623443	0.0577235
-0.23534566	-0.43390325	0.37503722	0.3685174	-0.5916921	-0.4155123	0.4237769	0.34262654	0.56155914	-0.03556039	-0.515134	-0.40919393	-0.39318612	-0.2560008	0.41816792	-0.26620317
0.01107245	0.0015152544	-0.05862597	-0.043573797	-0.020905877	-0.0015414822	0.034183554	-0.035525125	-0.0058113043	-0.022272568	-0.026486669	0.026015097	-0.023810873	0.06449652	-0.06534516	-0.04440974
0.074588	0.09770805	-0.1127301	-0.05080698	0.069642104	0.112059474	-0.04282701	-0.025144082	-0.024121355	0.020056503	0.057531275	0.112558365	0.05565734	0.1212415	-0.090191744	0.09197717
-0.36354634	-0.38233802	0.36048082	0.38221958	-0.5306856	-0.33603373	0.4442192	0.37976643	0.5123583	-0.20536262	-0.55030817	-0.34912726	-0.33451328	-0.3115928	0.44073778	-0.3720876
-0.038276292	0.0014570237	-0.07047713	-0.018026711	0.03557249	0.09236159	-0.09246622	-0.017109707	-0.0022554614	-0.02455908	0.06474184	0.13443513	0.023288751	0.020915376	-0.04135944	-0.011660133
-0.2792632	-0.32341802	0.29356632	0.26935586	-0.47524783	-0.33682358	0.36038017	0.27632272	0.46499732	-0.15277612	-0.42724824	-0.28945205	-0.29378065	-0.2577668	0.39025316	-0.27103794
-0.053107057	0.03192993	-0.050392006	-0.007838827	0.011223142	0.055208165	0.0014252376	0.022299308	0.020006036	-0.111241095	-0.022234054	0.011207972	-0.03258905	0.0203585	-0.062103424	-0.037508816
-0.3134862	-0.4561273	0.32702065	0.34606677	-0.47785428	-0.4027482	0.43629503	0.41747093	0.5447501	-0.20762734	-0.50235474	-0.38968095	-0.39212692	-0.36118338	0.45040828	-0.31535167
0.051287122	0.09624273	-0.056527168	-0.080045424	0.11090063	0.10820475	-0.10027481	-0.027761	-0.1623194	-0.088276	0.1435263	0.07076668	0.06852544	0.022759523	-0.05991245	0.062026072
-0.10723479	-0.2143743	0.1627496	0.22798581	-0.3040198	-0.25559044	0.22701836	0.26065648	0.3642123	0.034726907	-0.30125844	-0.2964132	-0.18980037	-0.13119721	0.3366923	-0.1502616
0.17173226	0.26270065	-0.23041129	-0.34352425	0.41013074	0.38355863	-0.3224547	-0.32593533	-0.47542277	-0.1265622	0.42793626	0.34414208	0.2595764	0.14960153	-0.31571043	0.18318392
0.018335408	0.0088858325	-0.0487171	-0.056947533	-0.01176705	0.012429976	-0.04116482	0.0034652534	-0.06742057	0.04698158	-0.004969034	0.021906693	0.015459594	-0.001469229	-0.027402315	0.031738397
-0.009734061	0.002208029	0.025774142	0.049939413	0.032132432	0.018431446	-0.029837806	-0.036989328	-0.021358646	-0.019477934	-0.04168116	-0.01808514	-0.04501146	0.013504225	-0.018827315	-0.0015566715
0.025005143	0.08969093	-0.12089502	-0.03291327	0.05496324	0.044271007	-0.09045198	-0.12542008	-0.09589918	0.046163112	0.10244507	0.08037787	0.07154283	0.08120865	-0.13036484	0.016463941
0.027363418	-0.10505448	-0.034431443	0.102528855	-0.1046959	-0.011795727	0.117842674	0.08931037	0.12964626	0.07188843	-0.11739554	-0.066912554	-0.057637677	0.051118515	0.027981892	-0.020862326
-0.01410012	-0.03473997	0.014760869	-0.033861455	0.10737752	0.02159472	-0.08346244	-0.004263601	-0.050253473	-0.19479415	0.00056019204	-0.0046613743	-0.03778348	-0.022829343	0.011083071	-0.065580264
-0.20519668	-0.27963632	0.18152732	0.2888647	-0.29657283	-0.26791304	0.2789753	0.2447585	0.3337312	-0.036991835	-0.3386844	-0.27565295	-0.26937738	-0.19295096	0.24579456	-0.21372983
-0.14161758	-0.110834725	0.124534704	0.053600345	-0.11314683	-0.005608578	0.09103058	0.034590617	0.07025404	-0.14770776	-0.09006972	-0.051361524	-0.11868035	-0.040418778	0.1239162	-0.049982987
0.011723536	0.06803885	0.00013029958	-0.00066290423	0.049048647	0.039929822	-0.025515346	-0.042191815	-0.035834976	-0.05478059	0.0073428615	0.060919937	0.04674618	-0.026774691	-0.039243903	-0.006897255
0.048575137	0.08990779	-0.038619578	-0.06472482	0.14111072	0.08575285	-0.050128948	-0.08065096	-0.09468569	-0.06565795	0.037485328	0.05688701	0.025821827	-0.011429402	-0.04451635	0.052162196
-0.09356717	0.04374593	0.009555124	0.04734089	0.03280271	0.04999594	-0.012838854	-0.018136282	-0.046106167	-0.18960579	0.015178047	0.04982481	0.02570132	-0.034648877	-0.01028802	-0.017960751
-0.057624646	-0.073269136	0.04925993	0.08205576	-0.07571967	-0.030802516	0.0536631	0.093944274	0.033886272	-0.107528895	-0.07176414	-0.0718267	-0.04196397	-0.058197893	0.08722421	-0.060760558
-0.31686175	-0.30854017	0.29803732	0.37389296	-0.4173752	-0.3514543	0.3743011	0.31992257	0.40331206	-0.24068403	-0.3866923	-0.30077368	-0.36163735	-0.2896906	0.3359684	-0.2999215
-0.11806542	-0.047968604	0.09942742	0.0759889	-0.06736145	-0.07598521	0.018255938	0.07151557	0.04683517	-0.16633332	-0.095384456	-0.0332474	-0.09153451	-0.12061207	0.030368607	-0.038733162
0.17332768	0.16299367	-0.1798366	-0.08780103	0.10040431	0.060965907	-0.12597482	-0.10011788	-0.10832509	0.23514897	0.1255446	0.14741428	0.06606307	0.18333766	-0.17824826	0.12646836
0.17362563	0.17379074	-0.27923122	-0.18474986	0.23263739	0.17861126	-0.21015619	-0.16623852	-0.23217703	0.18302475	0.24027717	0.20979159	0.2522281	0.21767728	-0.19822806	0.18287195
-0.19039772	-0.2668001	0.28220186	0.31706586	-0.3358085	-0.2554617	0.28087097	0.27077726	0.41292998	-0.035073232	-0.38650715	-0.25804737	-0.25198597	-0.2036148	0.3518278	-0.16379476
-0.3468864	-0.47134975	0.38223702	0.4398599	-0.5252609	-0.42065036	0.3852278	0.41504052	0.4905553	-0.19967593	-0.44728637	-0.3980961	-0.35411435	-0.3618538	0.46881372	-0.36624053
-0.0072582215	-0.07849043	0.038054444	0.081909	-0.13220187	-0.063412845	0.10338628	0.04161829	0.0685148	0.14923719	-0.12784381	-0.048038576	-0.027505439	-0.031124229	0.051370014	-0.032442715
-0.364263	-0.30758613	0.4227786	0.3497418	-0.37652564	-0.39548984	0.3684304	0.32200807	0.4200683	-0.2647802	-0.4151435	-0.35082242	-0.37679094	-0.31020185	0.3419005	-0.3428739
0.066976555	0.082979396	-0.0038420213	-0.048615698	0.03239125	0.070163675	-0.076593965	-0.06335745	-0.021564638	0.061419215	0.065074734	-0.015985927	0.06258872	0.05863036	-0.008871103	0.07428001
0.08117239	0.16405034	-0.08203194	-0.12646216	0.13915305	0.09360213	-0.1317058	-0.10475654	-0.21702954	-0.06479575	0.16541044	0.15532014	0.14636473	0.07164134	-0.092055984	0.10976303
-0.039724354	-0.063037045	0.10344514	0.10961431	-0.09608747	-0.070843935	0.12202801	0.07592013	0.078321114	0.086388685	-0.07914405	-0.085015595	-0.029609941	-0.074883595	0.08167064	-0.024181122
-0.070271	-0.07080663	0.09321884	0.042772025	-0.033411708	-0.10180795	0.09383489	0.07396515	0.008038169	-0.20293877	-0.04526761	-0.008200746	-0.06900892	-0.064740315	0.05098628	-0.031285834
0.020311913	0.07242537	-0.089032106	-0.05224602	0.11295882	0.07607247	-0.060537495	0.01411487	-0.06006279	-0.104797296	0.09469728	0.033721812	0.08487349	-0.01428518	-0.09802999	0.013450867
0.18659425	0.22439267	-0.2580667	-0.21223433	0.24245757	0.29593486	-0.30886823	-0.2717703	-0.28295916	0.01965063	0.29482895	0.28216806	0.21515457	0.2342587	-0.26458937	0.2182659
-0.05036036	0.004406695	0.07296431	0.026907712	-0.04301507	0.005621029	-0.005074273	0.09504613	0.0062851477	-0.035608303	-0.030279987	-0.03955569	-0.054441486	-0.07542976	0.028137065	-0.0273025
-0.033568673	-0.04046313	0.13342452	0.07005118	-0.099745154	-0.06728139	0.022884537	0.0067539546	-0.016774012	-0.05276936	-0.056640986	-0.08078311	-0.05296009	-0.08545607	0.07088918	-0.09196949
0.08567618	0.21329854	-0.14268947	-0.16812766	0.2153196	0.16119298	-0.23383413	-0.1705893	-0.17812447	-0.0376098	0.16264057	0.19305591	0.14213882	0.16075112	-0.14075683	0.13985914
0.17810035	0.15177922	-0.10928709	-0.18658473	0.23506016	0.27792463	-0.21495932	-0.2504738	-0.23295026	0.05483462	0.28492275	0.210994	0.18045008	0.14813992	-0.25364977	0.16444783
0.35193545	0.47085282	-0.42751065	-0.4357111	0.5373802	0.45517138	-0.4888339	-0.40887633	-0.5482628	0.13045073	0.48204428	0.42964426	0.49261647	0.37535888	-0.49465334	0.39744115
-0.0275739	-0.02211645	0.011584787	-0.030331776	0.02147449	-0.068457745	-0.0055512604	0.047456082	0.0534371	-0.014785226	-0.027269818	-0.029975427	0.014919286	0.026517985	0.03545369	0.01263351
-0.16553098	-0.275407	0.18164396	0.27932397	-0.3636608	-0.27497983	0.288459	0.25583795	0.40870565	-0.04028316	-0.37898132	-0.27365497	-0.26949987	-0.15530956	0.35689497	-0.25215495
0.067651264	-0.000434	-0.010401568	-0.044868037	-0.0398842	0.00015544	0.028753329	-0.05654523	-0.013188171	0.13023534	0.0127269495	-0.032390352	0.06006717	-0.002393164	-0.0060267146	0.07372177
0.7016041	0.8039334	-0.8849178	-0.76224405	0.94412637	0.87900716	-0.8918323	-0.81555074	-0.9774208	0.33113214	0.9390676	0.83142614	0.8528507	0.7144609	-0.9587989	0.72433037
0.06955417	0.08543422	-0.13141702	-0.13549517	0.14932407	0.20611358	-0.17397791	-0.19157724	-0.13151002	0.08765865	0.15363908	0.20611046	0.12419768	0.07636912	-0.18580419	0.1690611
